customer_id,first_name,last_name,date_of_birth,address,phone_number
54002413,Scarborough,Shelley,1971-08-15,3413Victoria Rd,(711) 311-1511
54002414,Bhatt,Daily,1971-12-19,3414William IV Rdge,(319) 119-5919
54002415,Stutts,Spriggs,1971-12-15,3415Alfred Deakin Sq,(751) 451-8751
54002416,Moorman,Silas,1971-10-21,3416Andrew Fisher St,(245) 345-2245
54002417,Roll,Christmas,1971-12-07,3417Ben Chifley Tce,(307) 107-5907
54002418,Heinz,Triplett,1971-12-07,3418Ben Chifley Ally,(391) 191-2391
54002419,Jaggers,Robledo,1971-10-13,3419Billy Hughes Arc,(449) 449-1849
54002420,Chumley,Barrows,1971-02-17,3420Bob Hawke Ave,(645) 145-2045
54002421,Lowry,Corson,1971-06-21,3421Chris Watson Bvd,(637) 737-1437
54002422,Pastor,Jobe,1971-10-21,3422Edmund Barton Bypa,(305) 205-2305
54002423,Orta,Strayer,1971-12-11,3423Edward VII Cct,(547) 447-9147
54002424,Engels,Pike,1971-10-25,3424George III Cds,(761) 461-9361
54002425,Gulick,Pankey,1971-06-21,3425George VI Cl,(709) 709-3309
54002426,Haught,Aman,1971-09-12,3426Gough Whitlam Cres,(268) 168-4668
54002427,Gilbert,Buie,1971-08-03,3427John Curtin Crn,(303) 103-1703
54002428,Fajardo,Palazzolo,1971-02-24,3428John Howard Dr,(704) 404-3904
54002429,Baker,Mulvaney,1971-07-22,3429Joseph Lyons Esp,(542) 542-5542
54002430,Hafer,Ingersoll,1971-10-05,3430Paul Keating Gr,(653) 553-1453
54002431,Soileau,Mannino,1971-02-05,3431Queen Elizabeth II Grn,(789) 189-4589
54002432,Dowell,Disney,1971-09-16,3432Robert Menzies Hwy,(760) 760-9960
54002433,Everett,Chu,1971-02-01,3433Stanley Bruce Jnc,(728) 128-3928
54002434,Mcdermott,Zaleski,1971-02-12,3434Victoria Lane,(536) 336-7336
54002435,Gunderson,Urbina,1971-11-06,3435William IV Link,(474) 274-1274
54002436,Lubin,Kratzer,1971-10-01,3436Alfred Deakin Mews,(629) 129-9829
54002437,Winchester,Perdomo,1971-08-23,3437Andrew Fisher Pde,(483) 683-7283
54002438,Salinas,Castorena,1971-10-21,3438Ben Chifley Pl,(737) 737-3937
54002439,Faulk,Valentine,1971-10-01,3439Ben Chifley Rd,(557) 157-3157
54002440,Daigle,Boone,1971-10-09,3440Billy Hughes Rdge,(725) 725-9925
54002441,Bergman,Harvey,1971-06-21,3441Bob Hawke Sq,(589) 289-8589
54002442,Barrow,Crabb,1971-05-20,3442Chris Watson St,(432) 232-1232
54002443,Pellerin,Macedo,1971-02-12,3443Edmund Barton Tce,(572) 672-9772
54002444,Kunkel,Montes,1971-12-11,3444Edward VII Ally,(451) 251-6051
54002445,Lacy,Lally,1971-05-08,3445George III Arc,(396) 696-1796
54002446,Stump,Wegner,1971-04-19,3446George VI Ave,(527) 427-4927
54002447,Guffey,Roby,1971-04-03,3447Gough Whitlam Bvd,(347) 747-4747
54002448,Beech,Humbert,1971-10-09,3448John Curtin Bypa,(389) 389-5389
54002449,Boaz,Shuler,1971-02-04,3449John Howard Cct,(728) 328-9328
54002450,Forrester,Sibert,1971-06-09,3450Joseph Lyons Cds,(793) 193-6993
54002451,Hoeft,Tan,1971-02-20,3451Paul Keating Cl,(452) 652-8452
54002452,Sam,Goldenberg,1971-02-12,3452Queen Elizabeth II Cres,(740) 140-9340
54002453,Baldridge,Halloran,1971-08-23,3453Robert Menzies Crn,(639) 739-7439
54002454,Lamkin,Lucero,1971-05-12,3454Stanley Bruce Dr,(648) 448-1448
54002455,Fielder,Hickerson,1971-03-26,3455Victoria Esp,(754) 154-9354
54002456,Mayberry,Emerson,1971-06-01,3456William IV Gr,(505) 605-9705
54002457,Kent,Urena,1971-05-08,3457Alfred Deakin Grn,(612) 612-2012
54002458,Meagher,Quinn,1971-04-11,3458Andrew Fisher Hwy,(371) 671-4771
54002459,Dimas,Nicks,1971-12-11,3459Ben Chifley Jnc,(655) 755-9255
54002460,Falls,Kovach,1971-04-07,3460Ben Chifley Lane,(551) 751-1951
54002461,Finn,Kirsch,1971-11-22,3461Billy Hughes Link,(330) 430-5930
54002462,Caplan,Ham,1971-11-26,3462Bob Hawke Mews,(450) 350-9050
54002463,Specht,Mitchem,1971-11-22,3463Chris Watson Pde,(606) 206-5606
54002464,Michels,Adame,1971-05-08,3464Edmund Barton Pl,(792) 192-5192
54002465,Novoa,Purdy,1971-07-22,3465Edward VII Rd,(794) 794-6394
54002466,Leopold,Cannady,1971-05-16,3466George III Rdge,(312) 312-7112
54002467,Kemper,Tennyson,1971-12-11,3467George VI Sq,(355) 755-9555
54002468,Obregon,Benefield,1971-08-23,3468Gough Whitlam St,(663) 263-6863
54002469,Gallagher,Roland,1971-09-01,3469John Curtin Tce,(724) 324-2724
54002470,Banks,Rummel,1971-05-12,3470John Howard Ally,(492) 392-7892
54002471,Messina,Bachmann,1971-07-18,3471Joseph Lyons Arc,(662) 762-1462
54002472,North,Pfeffer,1971-08-11,3472Paul Keating Ave,(591) 391-4991
54002473,Pedro,Grammer,1971-02-13,3473Queen Elizabeth II Bvd,(705) 505-8105
54002474,Horan,Ricker,1971-09-20,3474Robert Menzies Bypa,(364) 764-1764
54002475,Cale,Nesbitt,1971-03-18,3475Stanley Bruce Cct,(742) 342-5742
54002476,Posey,Weidner,1971-03-02,3476Victoria Cds,(310) 410-3510
54002477,Soares,Monzon,1971-04-23,3477William IV Cl,(647) 347-1447
54002478,Sevilla,Bentz,1971-07-06,3478Alfred Deakin Cres,(470) 470-3670
54002479,Boice,Pinto,1971-03-10,3479Andrew Fisher Crn,(442) 642-5442
54002480,Keller,Daves,1971-07-06,3480Ben Chifley Dr,(290) 190-1090
54002481,Dotson,Frasier,1971-04-11,3481Ben Chifley Esp,(215) 615-7615
54002482,Ober,Jacoby,1971-05-16,3482Billy Hughes Gr,(780) 480-4580
54002483,Newby,Macon,1971-04-23,3483Bob Hawke Grn,(299) 599-2899
54002484,Parr,Lacy,1971-08-27,3484Chris Watson Hwy,(591) 491-3191
54002485,Dennison,Horan,1971-09-08,3485Edmund Barton Jnc,(208) 108-1008
54002486,Acosta,Marvel,1971-05-08,3486Edward VII Lane,(276) 276-1076
54002487,Nestor,Feliz,1971-02-17,3487George III Link,(693) 593-2693
54002488,Schilling,Burcham,1971-02-21,3488George VI Mews,(369) 569-7169
54002489,Tibbetts,Newson,1971-03-06,3489Gough Whitlam Pde,(526) 526-9126
54002490,Spillman,Flick,1971-06-09,3490John Curtin Pl,(649) 249-7449
54002491,Dunlap,Mendenhall,1971-09-12,3491John Howard Rd,(316) 616-1116
54002492,Candelario,Sauter,1971-02-20,3492Joseph Lyons Rdge,(596) 596-2596
54002493,Hersey,Galbreath,1971-10-13,3493Paul Keating Sq,(533) 533-9133
54002494,Frierson,Charette,1971-02-09,3494Queen Elizabeth II St,(225) 725-5225
54002495,Coppola,Ton,1971-04-23,3495Robert Menzies Tce,(779) 179-2179
54002496,Rowles,Macdonald,1971-03-10,3496Stanley Bruce Ally,(598) 698-1398
54002497,Sattler,Traylor,1971-08-27,3497Victoria Arc,(495) 295-9695
54002498,Bolton,Lerch,1971-05-01,3498William IV Ave,(348) 548-3548
54002499,Hamlin,Rutter,1971-09-20,3499Alfred Deakin Bvd,(736) 736-8136
54002500,Pena,Despain,1971-07-22,3500Andrew Fisher Bypa,(494) 794-2494
54002501,Tyree,Talley,1971-10-05,3501Ben Chifley Cct,(677) 777-6277
54002502,Ehrlich,Moline,1971-03-26,3502Ben Chifley Cds,(526) 126-7926
54002503,Villanueva,Brannen,1971-09-04,3503Billy Hughes Cl,(508) 608-7908
54002504,Rojo,Nester,1971-08-15,3504Bob Hawke Cres,(267) 367-9467
54002505,Rennie,Gebhart,1971-11-02,3505Chris Watson Crn,(690) 690-5090
54002506,Caudle,Giles,1971-10-17,3506Edmund Barton Dr,(305) 705-6505
54002507,Dinsmore,Elson,1971-07-10,3507Edward VII Esp,(230) 530-5230
54002508,Trask,Ashcraft,1971-04-27,3508George III Gr,(587) 687-4387
54002509,Hedden,Doster,1971-04-23,3509George VI Grn,(539) 739-7939
54002510,Quackenbush,Hallett,1971-11-18,3510Gough Whitlam Hwy,(762) 762-5162
54002511,Chaudhry,Sikora,1971-04-19,3511John Curtin Jnc,(311) 511-4711
54002512,Ritchey,Maldonado,1971-04-11,3512John Howard Lane,(239) 139-5239
54002513,Allen,Giroux,1971-12-27,3513Joseph Lyons Link,(571) 771-4971
54002514,Tracey,Stallings,1971-11-22,3514Paul Keating Mews,(246) 346-8846
54002515,Gu,Travers,1971-05-08,3515Queen Elizabeth II Pde,(432) 332-6032
54002516,Dyke,Roby,1971-12-27,3516Robert Menzies Pl,(343) 743-6543
54002517,Pool,Stegall,1971-12-23,3517Stanley Bruce Rd,(331) 431-8331
54002518,Guinn,Cornelison,1971-05-08,3518Victoria Rdge,(384) 584-2384
54002519,Mckown,Baines,1971-04-03,3519William IV Sq,(551) 551-4351
54002520,Weinstein,Nettles,1971-08-15,3520Alfred Deakin St,(639) 339-9839
54002521,Carlyle,Pankey,1971-04-11,3521Andrew Fisher Tce,(383) 783-9583
54002522,Southall,Kroll,1971-03-18,3522Ben Chifley Ally,(298) 398-3498
54002523,Angle,Carlock,1971-06-17,3523Ben Chifley Arc,(337) 537-4737
54002524,Rahn,Mccully,1971-06-01,3524Billy Hughes Ave,(445) 745-4845
54002525,Sommer,Degroot,1971-12-11,3525Bob Hawke Bvd,(787) 587-6987
54002526,Judge,Carper,1971-03-06,3526Chris Watson Bypa,(526) 526-9126
54002527,Carbajal,Pacheco,1971-06-05,3527Edmund Barton Cct,(769) 469-4569
54002528,Bolduc,Trull,1971-11-26,3528Edward VII Cds,(582) 182-8582
54002529,Cloud,Sherlock,1971-05-20,3529George III Cl,(636) 736-5036
54002530,Condon,La,1971-02-01,3530George VI Cres,(392) 492-5392
54002531,Hetrick,Ziegler,1971-04-03,3531Gough Whitlam Crn,(767) 467-9367
54002532,Eichler,Beattie,1971-06-25,3532John Curtin Dr,(253) 153-7053
54002533,Wolcott,Henderson,1971-04-11,3533John Howard Esp,(611) 111-3211
54002534,Allan,Huey,1971-03-14,3534Joseph Lyons Gr,(682) 282-9282
54002535,Franz,Buster,1971-12-07,3535Paul Keating Grn,(235) 135-5835
54002536,Fortunato,Spinelli,1971-08-11,3536Queen Elizabeth II Hwy,(663) 363-6863
54002537,Childers,Keyes,1971-02-01,3537Robert Menzies Jnc,(716) 716-1516
54002538,Orth,Mccoy,1971-08-19,3538Stanley Bruce Lane,(315) 315-1115
54002539,Yan,Pittman,1971-05-12,3539Victoria Link,(744) 644-6944
54002540,Chilton,Appel,1971-11-26,3540William IV Mews,(750) 350-7550
54002541,Quintero,Gilman,1971-10-01,3541Alfred Deakin Pde,(341) 241-9541
54002542,Mckown,Stephens,1971-10-25,3542Andrew Fisher Pl,(389) 489-1789
54002543,Haga,Boe,1971-12-27,3543Ben Chifley Rd,(559) 659-3759
54002544,Mcglothlin,Feaster,1971-04-19,3544Ben Chifley Rdge,(671) 371-8071
54002545,Yan,Broadbent,1971-11-02,3545Billy Hughes Sq,(594) 494-9794
54002546,Feldman,Amaral,1971-02-13,3546Bob Hawke St,(393) 393-7193
54002547,Yan,Hutcheson,1971-05-04,3547Chris Watson Tce,(648) 748-2048
54002548,Archibald,Dimarco,1971-11-26,3548Edmund Barton Ally,(738) 238-4538
54002549,Confer,Wilkie,1971-10-17,3549Edward VII Arc,(749) 649-6349
54002550,Parent,Specht,1971-03-14,3550George III Ave,(466) 366-9066
54002551,Bingaman,Rinehart,1971-06-13,3551George VI Bvd,(373) 673-5973
54002552,Larrabee,Bouldin,1971-03-14,3552Gough Whitlam Bypa,(310) 310-6510
54002553,Beaudry,Bui,1971-07-22,3553John Curtin Cct,(218) 318-1018
54002554,Trail,Lennox,1971-03-26,3554John Howard Cds,(442) 742-6042
54002555,Pruett,Krantz,1971-11-18,3555Joseph Lyons Cl,(330) 230-4130
54002556,Shore,Colwell,1971-07-26,3556Paul Keating Cres,(518) 518-9118
54002557,Choe,Garman,1971-06-25,3557Queen Elizabeth II Crn,(673) 573-9273
54002558,Mcnaughton,Dow,1971-02-05,3558Robert Menzies Dr,(525) 525-9125
54002559,Douglass,Rueda,1971-02-20,3559Stanley Bruce Esp,(620) 120-2620
54002560,Ringer,Standifer,1971-02-01,3560Victoria Gr,(644) 744-3844
54002561,Rankin,Bare,1971-02-25,3561William IV Grn,(549) 349-7949
54002562,Belmonte,Starks,1971-05-01,3562Alfred Deakin Hwy,(456) 156-3056
54002563,Sala,Rowe,1971-07-26,3563Andrew Fisher Jnc,(458) 658-7858
54002564,Greco,Milne,1971-09-24,3564Ben Chifley Lane,(352) 152-7152
54002565,Moss,Pawlak,1971-06-21,3565Ben Chifley Link,(793) 793-6993
54002566,Bright,Beaton,1971-02-17,3566Billy Hughes Mews,(621) 621-6221
54002567,Aguiar,Acree,1971-02-09,3567Bob Hawke Pde,(393) 193-3593
54002568,Quintanilla,Leach,1971-03-06,3568Chris Watson Pl,(502) 302-4302
54002569,Lyons,Goodrich,1971-03-26,3569Edmund Barton Rd,(418) 518-4818
54002570,Phillips,Donaldson,1971-07-10,3570Edward VII Rdge,(206) 306-7006
54002571,Houghton,Walston,1971-10-25,3571George III Sq,(665) 265-6865
54002572,Charbonneau,Higgs,1971-02-13,3572George VI St,(729) 729-4529
54002573,Edinger,Desjardins,1971-02-08,3573Gough Whitlam Tce,(320) 220-5320
54002574,Hocker,Gluck,1971-02-01,3574John Curtin Ally,(500) 100-6700
54002575,Montez,Mallett,1971-10-09,3575John Howard Arc,(221) 221-7021
54002576,Bushnell,Croy,1971-02-08,3576Joseph Lyons Ave,(752) 752-7552
54002577,Ma,Corliss,1971-11-10,3577Paul Keating Bvd,(534) 334-6734
54002578,Winger,Younger,1971-08-23,3578Queen Elizabeth II Bypa,(291) 291-6491
54002579,Mallett,Hallam,1971-05-12,3579Robert Menzies Cct,(576) 476-7376
54002580,Rhea,Whisenhunt,1971-12-23,3580Stanley Bruce Cds,(355) 655-2955
54002581,Castle,Muniz,1971-09-16,3581Victoria Cl,(712) 312-7512
54002582,Husted,Hendry,1971-08-27,3582William IV Cres,(339) 239-7139
54002583,Kight,Waller,1971-03-14,3583Alfred Deakin Crn,(394) 394-5394
54002584,Ko,Bulger,1971-10-05,3584Andrew Fisher Dr,(449) 749-6649
54002585,Gerald,Frechette,1971-02-20,3585Ben Chifley Esp,(668) 568-8068
54002586,Lutz,Denson,1971-03-22,3586Ben Chifley Gr,(598) 598-7398
54002587,Bordelon,Krull,1971-04-27,3587Billy Hughes Grn,(515) 715-6115
54002588,Wyatt,Mccain,1971-07-22,3588Bob Hawke Hwy,(242) 542-4042
54002589,Florez,Mcavoy,1971-03-22,3589Chris Watson Jnc,(658) 458-3858
54002590,Claussen,Flickinger,1971-02-17,3590Edmund Barton Lane,(753) 453-5153
54002591,Beaumont,Bradford,1971-03-06,3591Edward VII Link,(622) 722-3222
54002592,Behrens,Kroll,1971-02-04,3592George III Mews,(236) 636-2236
54002593,Loeb,Talbott,1971-06-01,3593George VI Pde,(685) 185-2685
54002594,Pastor,Mccarron,1971-10-09,3594Gough Whitlam Pl,(593) 193-1993
54002595,Pierce,Mize,1971-07-02,3595John Curtin Rd,(662) 662-6862
54002596,Harold,Peebles,1971-02-24,3596John Howard Rdge,(620) 320-2020
54002597,Presnell,Osuna,1971-12-15,3597Joseph Lyons Sq,(499) 199-6099
54002598,Kizer,Ruggles,1971-04-15,3598Paul Keating St,(731) 731-8731
54002599,Manzano,Riedel,1971-08-19,3599Queen Elizabeth II Tce,(375) 175-5975
54002600,Ludwick,Casto,1971-04-27,3600Robert Menzies Ally,(779) 379-8779
54002601,Driskell,Duck,1971-02-05,3601Stanley Bruce Arc,(441) 441-7841
54002602,Lambright,Heaton,1971-04-19,3602Victoria Ave,(527) 427-1927
54002603,Doucet,Grady,1971-12-03,3603William IV Bvd,(331) 131-8931
54002604,Carty,Dye,1971-12-07,3604Alfred Deakin Bypa,(259) 359-7659
54002605,Hunnicutt,Gonzales,1971-05-12,3605Andrew Fisher Cct,(624) 224-3824
54002606,Boynton,Edens,1971-11-22,3606Ben Chifley Cds,(234) 234-5834
54002607,Huynh,Manchester,1971-10-17,3607Ben Chifley Cl,(653) 453-2053
54002608,Faircloth,Canady,1971-09-16,3608Billy Hughes Cres,(412) 312-4812
54002609,Bingham,Pearson,1971-02-16,3609Bob Hawke Crn,(404) 704-3004
54002610,Britt,Loya,1971-04-19,3610Chris Watson Dr,(263) 763-9463
54002611,Caudillo,Franke,1971-03-10,3611Edmund Barton Esp,(250) 250-4650
54002612,Hutchens,Vanzandt,1971-04-15,3612Edward VII Gr,(383) 283-4183
54002613,Arrowood,Cataldo,1971-03-18,3613George III Grn,(202) 202-8802
54002614,Mcgowen,Amick,1971-03-26,3614George VI Hwy,(706) 406-9306
54002615,Thibodeaux,Bloodworth,1971-04-27,3615Gough Whitlam Jnc,(347) 547-5947
54002616,Armour,Holifield,1971-03-22,3616John Curtin Lane,(358) 458-4158
54002617,Newcomer,Godin,1971-06-09,3617John Howard Link,(601) 501-5601
54002618,Sadler,Overstreet,1971-06-05,3618Joseph Lyons Mews,(241) 441-8841
54002619,Chiang,Delacruz,1971-08-19,3619Paul Keating Pde,(567) 567-8567
54002620,Londono,Graziano,1971-03-14,3620Queen Elizabeth II Pl,(478) 478-6678
54002621,Darrah,Ling,1971-03-14,3621Robert Menzies Rd,(754) 254-7554
54002622,Slay,Stansbury,1971-03-02,3622Stanley Bruce Rdge,(550) 550-7950
54002623,Sales,Racine,1971-07-18,3623Victoria Sq,(206) 706-2806
54002624,Warner,Reiss,1971-11-10,3624William IV St,(402) 502-8402
54002625,Cheng,Pippin,1971-07-14,3625Alfred Deakin Tce,(266) 366-3466
54002626,Bakker,Holbrook,1971-10-25,3626Andrew Fisher Ally,(533) 433-9733
54002627,Benefield,Dearing,1971-05-12,3627Ben Chifley Arc,(288) 588-5288
54002628,Cranston,Benfield,1971-06-25,3628Ben Chifley Ave,(253) 153-5253
54002629,Clutter,Williford,1971-11-22,3629Billy Hughes Bvd,(558) 458-6158
54002630,Lark,Paugh,1971-08-07,3630Bob Hawke Bypa,(663) 163-3263
54002631,Jaramillo,Wyckoff,1971-04-23,3631Chris Watson Cct,(755) 655-1555
54002632,Jarrett,Parrett,1971-08-03,3632Edmund Barton Cds,(219) 719-5819
54002633,Washburn,Bozarth,1971-02-25,3633Edward VII Cl,(309) 209-2909
54002634,Waggoner,Silas,1971-10-13,3634George III Cres,(401) 701-4801
54002635,Murchison,Nesbit,1971-02-24,3635George VI Crn,(356) 656-8956
54002636,Tobias,Mckinney,1971-02-13,3636Gough Whitlam Dr,(405) 505-9605
54002637,Mcgill,Gorden,1971-10-13,3637John Curtin Esp,(521) 421-7921
54002638,Mccallum,Buckley,1971-09-04,3638John Howard Gr,(316) 216-5316
54002639,Pugliese,Pfeffer,1971-02-24,3639Joseph Lyons Grn,(668) 768-8668
54002640,Felipe,Trull,1971-05-12,3640Paul Keating Hwy,(384) 784-2384
54002641,Watt,Hyde,1971-08-11,3641Queen Elizabeth II Jnc,(327) 727-1727
54002642,Weeks,Herbst,1971-02-05,3642Robert Menzies Lane,(753) 553-6953
54002643,Perrotta,Hockenberry,1971-05-08,3643Stanley Bruce Link,(684) 584-3284
54002644,Cureton,Eisenberg,1971-10-05,3644Victoria Mews,(497) 497-5497
54002645,Loy,Blessing,1971-08-23,3645William IV Pde,(639) 739-5639
54002646,Criswell,Bolyard,1971-06-05,3646Alfred Deakin Pl,(409) 609-1809
54002647,Mar,Valdovinos,1971-09-08,3647Andrew Fisher Rd,(388) 388-5988
54002648,Wilkey,Garces,1971-04-03,3648Ben Chifley Rdge,(671) 271-6271
54002649,Pitchford,Krall,1971-10-13,3649Ben Chifley Sq,(677) 477-8677
54002650,Liggins,Mize,1971-11-26,3650Billy Hughes St,(678) 378-2078
54002651,Sager,Holley,1971-02-24,3651Bob Hawke Tce,(284) 684-4084
54002652,Kunkle,Napier,1971-02-24,3652Chris Watson Ally,(644) 544-2644
54002653,Morrissette,Clemmons,1971-06-13,3653Edmund Barton Arc,(373) 673-5973
54002654,Tarr,Wiggs,1971-07-06,3654Edward VII Ave,(746) 246-6346
54002655,Fleetwood,Wadley,1971-11-14,3655George III Bvd,(294) 394-7094
54002656,Kuhlman,Orange,1971-06-01,3656George VI Bypa,(697) 297-5697
54002657,Ramon,Woodside,1971-11-18,3657Gough Whitlam Cct,(630) 230-8630
54002658,Lu,Mcculloch,1971-03-26,3658John Curtin Cds,(586) 686-6786
54002659,Ceja,Derr,1971-07-18,3659John Howard Cl,(698) 398-5698
54002660,Sommers,Chambliss,1971-07-02,3660Joseph Lyons Cres,(374) 774-2974
54002661,Marques,Severson,1971-10-25,3661Paul Keating Crn,(581) 181-4381
54002662,Rolfe,Mccurdy,1971-11-22,3662Queen Elizabeth II Dr,(246) 346-5246
54002663,Dailey,Landis,1971-06-01,3663Robert Menzies Esp,(481) 381-6681
54002664,Spitz,Clyde,1971-08-11,3664Stanley Bruce Gr,(459) 559-7259
54002665,Womble,Huhn,1971-03-10,3665Victoria Grn,(394) 194-7794
54002666,Cutter,Whitted,1971-09-24,3666William IV Hwy,(640) 740-5040
54002667,Gallimore,Free,1971-11-02,3667Alfred Deakin Jnc,(630) 130-2030
54002668,Hammock,Doherty,1971-10-17,3668Andrew Fisher Lane,(533) 733-6133
54002669,Samaniego,Bowerman,1971-08-23,3669Ben Chifley Link,(327) 627-1127
54002670,Strader,Voigt,1971-11-22,3670Ben Chifley Mews,(390) 290-4790
54002671,Vaca,Shinn,1971-07-26,3671Billy Hughes Pde,(398) 798-2998
54002672,Holtz,Stengel,1971-02-04,3672Bob Hawke Pl,(680) 580-2080
54002673,Hendershot,Dipietro,1971-02-09,3673Chris Watson Rd,(405) 305-2405
54002674,Rondeau,Ellingson,1971-03-26,3674Edmund Barton Rdge,(598) 798-6198
54002675,Judge,Martines,1971-09-12,3675Edward VII Sq,(640) 140-3240
54002676,Morris,Drexler,1971-10-09,3676George III St,(749) 249-2749
54002677,Gleason,Kessler,1971-02-05,3677George VI Tce,(609) 609-9809
54002678,Said,Burley,1971-02-13,3678Gough Whitlam Ally,(765) 365-8765
54002679,Nester,Blank,1971-02-12,3679John Curtin Arc,(704) 504-5104
54002680,Mullinax,Nieves,1971-10-21,3680John Howard Ave,(281) 681-1081
54002681,Manzanares,Burcham,1971-02-12,3681Joseph Lyons Bvd,(260) 560-5260
54002682,Lamont,Mccollough,1971-08-27,3682Paul Keating Bypa,(459) 659-2459
54002683,Barwick,Lugo,1971-02-25,3683Queen Elizabeth II Cct,(621) 321-7421
54002684,Ferreira,Tello,1971-04-11,3684Robert Menzies Cds,(683) 783-2683
54002685,Cutter,Birchfield,1971-09-20,3685Stanley Bruce Cl,(760) 260-1560
54002686,Pedersen,Pinckney,1971-04-07,3686Victoria Cres,(527) 527-7927
54002687,Sifuentes,Schenck,1971-11-26,3687William IV Crn,(714) 714-8114
54002688,Cranford,Langdon,1971-04-23,3688Alfred Deakin Dr,(743) 543-8743
54002689,Seiler,Fontanez,1971-11-14,3689Andrew Fisher Esp,(774) 674-7574
54002690,Todd,Privett,1971-04-27,3690Ben Chifley Gr,(203) 603-4603
54002691,Peeples,Rahman,1971-03-10,3691Ben Chifley Grn,(442) 642-7842
54002692,Salinas,Rozier,1971-04-03,3692Billy Hughes Hwy,(371) 271-2371
54002693,Childers,Saldivar,1971-02-08,3693Bob Hawke Jnc,(788) 388-6388
54002694,Gloria,Scoggins,1971-09-20,3694Chris Watson Lane,(316) 316-5916
54002695,Townsend,Poore,1971-09-24,3695Edmund Barton Link,(220) 320-9420
54002696,Almendarez,Beltz,1971-06-13,3696Edward VII Mews,(325) 225-7725
54002697,Albarran,Hageman,1971-04-15,3697George III Pde,(731) 731-9331
54002698,Loomis,Gruver,1971-02-08,3698George VI Pl,(320) 220-9520
54002699,Straw,Bork,1971-11-18,3699Gough Whitlam Rd,(222) 622-7622
54002700,Gorski,Clarkson,1971-12-27,3700John Curtin Rdge,(439) 239-9039
54002701,Hoover,Gideon,1971-08-23,3701John Howard Sq,(399) 599-4799
54002702,Dehaven,Jacinto,1971-08-11,3702Joseph Lyons St,(579) 279-2579
54002703,Holz,Wellington,1971-03-06,3703Paul Keating Tce,(670) 470-9270
54002704,Perrotta,Lamoureux,1971-05-24,3704Queen Elizabeth II Ally,(456) 656-7256
54002705,Rogers,Mcmahon,1971-09-01,3705Robert Menzies Arc,(616) 716-2016
54002706,Zander,Byron,1971-02-08,3706Stanley Bruce Ave,(536) 136-6136
54002707,Messenger,Stauffer,1971-09-20,3707Victoria Bvd,(436) 736-1236
54002708,Whitford,Hanna,1971-02-12,3708William IV Bypa,(464) 364-3664
54002709,Hazard,Dave,1971-11-26,3709Alfred Deakin Cct,(342) 742-8942
54002710,Maes,Adair,1971-06-01,3710Andrew Fisher Cds,(745) 745-3945
54002711,Glover,Zaragoza,1971-04-19,3711Ben Chifley Cl,(347) 147-9547
54002712,Loggins,Ton,1971-09-01,3712Ben Chifley Cres,(736) 436-8736
54002713,Kulp,Rios,1971-10-05,3713Billy Hughes Crn,(521) 721-4321
54002714,Crane,Quinones,1971-09-12,3714Bob Hawke Dr,(772) 672-1572
54002715,Larios,Struble,1971-07-02,3715Chris Watson Esp,(758) 158-8758
54002716,Swett,Osborne,1971-02-04,3716Edmund Barton Gr,(260) 160-7060
54002717,Holm,Kangas,1971-07-02,3717Edward VII Grn,(614) 214-6214
54002718,Landon,Luis,1971-11-22,3718George III Hwy,(666) 766-3266
54002719,Bachman,Jay,1971-04-07,3719George VI Jnc,(479) 779-8479
54002720,Leeper,Loper,1971-11-18,3720Gough Whitlam Lane,(606) 706-6806
54002721,Valenzuela,Ruppert,1971-06-05,3721John Curtin Link,(469) 469-6069
54002722,Devault,Kessler,1971-02-16,3722John Howard Mews,(284) 284-5884
54002723,Salcido,Villalpando,1971-12-07,3723Joseph Lyons Pde,(763) 163-5163
54002724,Timberlake,Bork,1971-02-16,3724Paul Keating Pl,(440) 340-9640
54002725,Buffington,Levesque,1971-12-27,3725Queen Elizabeth II Rd,(487) 687-5487
54002726,Kahn,Dwyer,1971-02-04,3726Robert Menzies Rdge,(524) 524-1924
54002727,Earl,Segal,1971-02-17,3727Stanley Bruce Sq,(705) 705-5105
54002728,Sanfilippo,Rabe,1971-11-18,3728Victoria St,(654) 454-8654
54002729,Clemons,Mcabee,1971-07-26,3729William IV Tce,(230) 630-5230
54002730,Whisenhunt,Conners,1971-10-05,3730Alfred Deakin Ally,(677) 777-8677
54002731,Swan,Plumb,1971-10-09,3731Andrew Fisher Arc,(761) 361-2761
54002732,Runge,Martindale,1971-03-02,3732Ben Chifley Ave,(310) 410-5310
54002733,Shell,Bemis,1971-05-04,3733Ben Chifley Bvd,(348) 748-2348
54002734,Ponce,Boss,1971-09-04,3734Billy Hughes Bypa,(640) 440-1440
54002735,Gist,Knepp,1971-06-21,3735Bob Hawke Cct,(313) 513-3513
54002736,Barden,Kaminski,1971-02-20,3736Chris Watson Cds,(692) 792-9892
54002737,Aquino,Howe,1971-02-05,3737Edmund Barton Cl,(525) 525-3125
54002738,Lehr,Jauregui,1971-02-05,3738Edward VII Cres,(381) 581-2381
54002739,Lozada,Heim,1971-12-11,3739George III Crn,(211) 111-7611
54002740,Bagwell,Graff,1971-03-14,3740George VI Dr,(454) 254-3654
54002741,Brennan,Lemon,1971-10-05,3741Gough Whitlam Esp,(281) 581-8881
54002742,Sherlock,Appel,1971-07-14,3742John Curtin Gr,(674) 674-5674
